,Unnamed: 0,room_link,user_id,user_name,rating,aprox_review_date
265,265,https://www.room.run/he/rooms/card-of-jack,10210618547405194,,10,2017-12-18
266,266,https://www.room.run/he/rooms/card-of-jack,10209884086718247,,10,2017-12-18
267,267,https://www.room.run/he/rooms/card-of-jack,10153625363928576,,10,2017-12-18
268,268,https://www.room.run/he/rooms/card-of-jack,,,10,2017-12-18
269,269,https://www.room.run/he/rooms/card-of-jack,10206210229471055,,10,2017-12-18
270,270,https://www.room.run/he/rooms/card-of-jack,10155845855888809,,10,2017-12-18
271,271,https://www.room.run/he/rooms/card-of-jack,10208552357099494,,9,2017-12-18
272,272,https://www.room.run/he/rooms/card-of-jack,723630111101286,,10,2017-12-18
273,273,https://www.room.run/he/rooms/card-of-jack,10211398226424908,,9,2017-12-18
274,274,https://www.room.run/he/rooms/card-of-jack,10211009981279986,,10,2017-12-18
275,275,https://www.room.run/he/rooms/card-of-jack,1688716324739034,,10,2017-12-18
276,276,https://www.room.run/he/rooms/card-of-jack,10208228484984830,,10,2017-12-18
277,277,https://www.room.run/he/rooms/card-of-jack,917555178290534,,9,2017-12-18
278,278,https://www.room.run/he/rooms/card-of-jack,10213176573385512,,10,2017-12-18
279,279,https://www.room.run/he/rooms/card-of-jack,10213293505027692,,9,2017-12-18
280,280,https://www.room.run/he/rooms/card-of-jack,10214947317936161,,10,2017-12-18
281,281,https://www.room.run/he/rooms/card-of-jack,387914064960150,,10,2017-12-18
282,282,https://www.room.run/he/rooms/card-of-jack,10208413510707792,,10,2017-12-18
283,283,https://www.room.run/he/rooms/card-of-jack,,,9,2017-10-23
284,284,https://www.room.run/he/rooms/card-of-jack,10153079592916711,,9,2017-10-23
285,285,https://www.room.run/he/rooms/card-of-jack,1566872599994125,,10,2017-10-23
286,286,https://www.room.run/he/rooms/card-of-jack,10211162827491233,,10,2017-10-23
287,287,https://www.room.run/he/rooms/card-of-jack,,,10,2017-10-23
288,288,https://www.room.run/he/rooms/card-of-jack,10212099215170391,,10,2017-10-23
289,289,https://www.room.run/he/rooms/card-of-jack,10214286010894459,,10,2017-10-23
290,290,https://www.room.run/he/rooms/card-of-jack,1185587998130721,,9,2017-10-23
291,291,https://www.room.run/he/rooms/card-of-jack,10207674564420727,,10,2017-10-23
292,292,https://www.room.run/he/rooms/card-of-jack,1835120499850744,,10,2017-10-23
293,293,https://www.room.run/he/rooms/card-of-jack,1369868973130026,,10,2017-10-23
294,294,https://www.room.run/he/rooms/card-of-jack,10154550948111777,,9,2017-10-23
295,295,https://www.room.run/he/rooms/card-of-jack,1522082784505049,,10,2017-10-23
296,296,https://www.room.run/he/rooms/card-of-jack,,,10,2017-10-23
297,297,https://www.room.run/he/rooms/card-of-jack,10155606753429210,,10,2017-10-23
298,298,https://www.room.run/he/rooms/card-of-jack,894543260642392,,10,2017-10-23
299,299,https://www.room.run/he/rooms/card-of-jack,1084954384859435,,10,2017-10-23
300,300,https://www.room.run/he/rooms/card-of-jack,10209221055100314,,10,2017-10-23
301,301,https://www.room.run/he/rooms/card-of-jack,794144497378479,,10,2017-10-23
302,302,https://www.room.run/he/rooms/orphanage,453482338371846,,10,2017-10-23
303,303,https://www.room.run/he/rooms/orphanage,1311543492194066,,10,2017-10-23
304,304,https://www.room.run/he/rooms/orphanage,10157012678040317,,10,2017-10-23
305,305,https://www.room.run/he/rooms/orphanage,10153624288946814,,10,2017-10-23
306,306,https://www.room.run/he/rooms/orphanage,10209570228148994,,10,2017-10-23
307,307,https://www.room.run/he/rooms/orphanage,10153865798861270,,9,2017-10-23
308,308,https://www.room.run/he/rooms/orphanage,10156294013787366,,10,2017-10-23
309,309,https://www.room.run/he/rooms/orphanage,946423395378791,,10,2017-10-23
310,310,https://www.room.run/he/rooms/orphanage,10207722301555181,,10,2017-10-23
311,311,https://www.room.run/he/rooms/orphanage,1301689763277186,,10,2017-10-23
312,312,https://www.room.run/he/rooms/orphanage,794144497378479,,8,2017-10-23
313,313,https://www.room.run/he/rooms/orphanage,,,10,2017-10-23
314,314,https://www.room.run/he/rooms/orphanage,10153611354652497,,10,2017-10-23
315,315,https://www.room.run/he/rooms/orphanage,10155123880140053,,10,2017-10-23
316,316,https://www.room.run/he/rooms/orphanage,10154169250699451,,10,2017-10-23
317,317,https://www.room.run/he/rooms/orphanage,10210833078237603,,10,2017-10-23
318,318,https://www.room.run/he/rooms/orphanage,10154550948111777,,10,2017-10-23
319,319,https://www.room.run/he/rooms/orphanage,731606040375973,,10,2017-10-23
320,320,https://www.room.run/he/rooms/orphanage,1598601443492997,,10,2017-10-23
321,321,https://www.room.run/he/rooms/orphanage,865731323567224,,10,2017-10-23
